"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI",MDOM_Size,"Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI",DDOM_Size,"Date & Time"
https://www.personaldrivers.com/blog/,100,100,100,100,0.7 s,0.9 s,0,90 ms,0.9 s,1.0 s,667,98,100,100,100,0.3 s,0.5 s,0,90 ms,0.9 s,1.0 s,667,03/08/2024
https://www.personaldrivers.com/hire-a-driver/ultimate-luxury-road-trips/,100,100,100,100,0.6 s,0.8 s,0,60 ms,0.7 s,0.7 s,530,99,100,100,100,0.4 s,0.8 s,0,60 ms,0.7 s,0.7 s,530,03/08/2024
https://www.personaldrivers.com/rental-truck-driver/rental-truck-contract/,100,100,100,100,0.7 s,0.7 s,0,70 ms,0.8 s,0.9 s,710,100,100,100,100,0.4 s,0.5 s,0,70 ms,0.8 s,0.9 s,710,03/08/2024
https://www.personaldrivers.com/personal-driver/5-reasons-hiring-a-personal-driver/,100,100,100,100,0.5 s,0.8 s,0,60 ms,0.6 s,0.7 s,519,98,100,100,100,0.4 s,0.4 s,0,60 ms,0.6 s,0.7 s,519,03/08/2024
https://www.personaldrivers.com/car-delivery/why-not-drive-car-for-vehicle-relocation/,100,100,100,100,0.6 s,0.8 s,0,70 ms,0.7 s,0.9 s,525,100,100,100,100,0.3 s,0.3 s,0,70 ms,0.7 s,0.9 s,525,03/08/2024
https://www.personaldrivers.com/rv-driver/rv-driver-enhances-rv-adventure/,100,100,100,100,0.5 s,0.8 s,0,40 ms,0.6 s,0.6 s,530,100,100,100,100,0.3 s,0.3 s,0,40 ms,0.6 s,0.6 s,530,03/08/2024
https://www.personaldrivers.com/rental-truck-driver/hire-a-moving-truck-driver-to-simplify-long-distance-diy-move/,100,100,100,100,0.6 s,0.9 s,0,30 ms,0.6 s,0.7 s,576,100,100,100,100,0.3 s,0.3 s,0,30 ms,0.6 s,0.7 s,576,03/08/2024
https://www.personaldrivers.com/personal-driver/plan-perfect-road-trip-with-personal-driver/,100,100,100,100,0.6 s,0.9 s,0,70 ms,0.7 s,0.7 s,568,100,100,100,100,0.3 s,0.3 s,0,70 ms,0.7 s,0.7 s,568,03/08/2024
https://www.personaldrivers.com/rental-truck-driver/professional-rental-truck-driver-best-for-long-distance-move/,100,100,100,100,0.5 s,0.8 s,0,50 ms,0.6 s,0.7 s,576,100,100,100,100,0.4 s,0.5 s,0,50 ms,0.6 s,0.7 s,576,03/08/2024
https://www.personaldrivers.com/hire-a-driver/top-10-benefits-of-hire-a-driver-service/,100,100,100,100,0.5 s,0.8 s,0,60 ms,0.6 s,0.7 s,621,100,100,100,100,0.3 s,0.4 s,0,60 ms,0.6 s,0.7 s,621,03/08/2024
https://www.personaldrivers.com/road-trip-driver/safe-and-stress-free-family-road-trip-with-road-trip-driver/,100,100,100,100,0.5 s,0.8 s,0,60 ms,0.6 s,0.7 s,587,100,100,100,100,0.3 s,0.4 s,0,60 ms,0.6 s,0.7 s,587,03/08/2024
https://www.personaldrivers.com/,100,100,100,100,0.6 s,0.7 s,0,0 ms,0.7 s,0.8 s,730,100,100,100,100,0.3 s,0.3 s,0.006,0 ms,0.7 s,0.8 s,730,03/08/2024
https://www.personaldrivers.com/prices-and-services/rental-truck-driver/,100,96,100,100,0.6 s,0.9 s,0,60 ms,0.7 s,0.7 s,653,99,96,100,100,0.4 s,0.5 s,0.008,60 ms,0.7 s,0.7 s,653,03/08/2024
https://www.personaldrivers.com/get-a-free-quote/,100,100,100,99,0.5 s,0.9 s,0,50 ms,0.6 s,0.7 s,721,100,100,100,100,0.3 s,0.4 s,0.007,50 ms,0.6 s,0.7 s,721,03/08/2024
https://www.personaldrivers.com/video-library/hire-a-driver-intro-video/,87,100,95,100,0.5 s,0.7 s,0,520 ms,3.4 s,1.6 s,391,84,100,95,100,0.3 s,0.3 s,0,520 ms,3.4 s,1.6 s,391,03/08/2024
https://www.personaldrivers.com/prices-and-services/hire-a-driver/,100,100,100,100,0.5 s,0.8 s,0,30 ms,0.6 s,0.6 s,619,72,100,95,100,0.3 s,0.4 s,0.008,30 ms,0.6 s,0.6 s,619,03/08/2024
https://www.personaldrivers.com/faq/,100,100,100,100,0.5 s,0.8 s,0,50 ms,0.6 s,0.6 s,567,100,100,100,100,0.3 s,0.4 s,0,50 ms,0.6 s,0.6 s,567,03/08/2024
https://www.personaldrivers.com/prices-and-services/rv-driver/,100,100,100,100,0.6 s,0.7 s,0,60 ms,0.7 s,0.8 s,665,100,100,100,100,0.4 s,0.4 s,0.008,60 ms,0.7 s,0.8 s,665,03/08/2024
https://www.personaldrivers.com/prices-and-services/road-trip-driver/,100,100,100,100,0.7 s,0.8 s,0,40 ms,0.8 s,0.8 s,811,99,100,100,100,0.3 s,0.4 s,0.007,40 ms,0.8 s,0.8 s,811,03/08/2024
https://www.personaldrivers.com/faq/rental-truck-driver-faq/,100,100,100,100,0.5 s,0.8 s,0,50 ms,0.6 s,0.7 s,460,100,100,100,100,0.3 s,0.3 s,0,50 ms,0.6 s,0.7 s,460,03/08/2024
https://www.personaldrivers.com/faq/long-distance-driver-faq/,100,100,100,100,0.5 s,0.7 s,0,90 ms,0.6 s,0.9 s,462,100,100,100,100,0.3 s,0.3 s,0,90 ms,0.6 s,0.9 s,462,03/08/2024
https://www.personaldrivers.com/faq/car-delivery-faq/,100,100,100,100,0.5 s,0.8 s,0,60 ms,0.6 s,0.7 s,478,100,100,100,100,0.3 s,0.3 s,0,60 ms,0.6 s,0.7 s,478,03/08/2024
https://www.personaldrivers.com/prices-and-services/personal-driver/,100,97,100,100,0.6 s,0.9 s,0,50 ms,0.7 s,0.7 s,857,100,97,100,100,0.5 s,0.5 s,0.008,50 ms,0.7 s,0.7 s,857,03/08/2024
https://www.personaldrivers.com/prices-and-services/snowbird-transport/,100,100,100,100,0.5 s,0.8 s,0,0 ms,0.6 s,0.7 s,727,72,100,95,100,0.4 s,0.5 s,0.007,0 ms,0.6 s,0.7 s,727,03/08/2024
https://www.personaldrivers.com/prices-and-services/pet-transport/,99,100,100,100,0.5 s,0.8 s,0,100 ms,0.7 s,0.7 s,591,99,100,100,100,0.4 s,0.5 s,0.008,100 ms,0.7 s,0.7 s,591,03/08/2024
https://www.personaldrivers.com/video-library/video-hire-personal-driver/,90,100,95,100,0.4 s,0.8 s,0,430 ms,3.3 s,1.5 s,391,90,100,95,100,0.3 s,0.3 s,0,430 ms,3.3 s,1.5 s,391,03/08/2024
https://www.personaldrivers.com/get-rental-truck-driver-quote/,100,100,100,99,0.5 s,0.9 s,0,20 ms,0.6 s,0.7 s,719,100,100,100,100,0.2 s,0.3 s,0.002,20 ms,0.6 s,0.7 s,719,03/08/2024
https://www.personaldrivers.com/video-library/video-snowbird-transport/,84,100,95,100,0.5 s,0.5 s,0,640 ms,3.2 s,1.4 s,398,84,100,95,100,0.2 s,0.3 s,0.006,640 ms,3.2 s,1.4 s,398,03/08/2024
https://www.personaldrivers.com/prices-and-services/,100,97,100,93,0.6 s,0.8 s,0,60 ms,0.7 s,0.7 s,605,99,97,100,92,0.3 s,0.4 s,0.006,60 ms,0.7 s,0.7 s,605,03/08/2024
https://www.personaldrivers.com/prices-and-services/car-delivery/,100,100,100,100,0.6 s,0.9 s,0,30 ms,0.7 s,0.7 s,673,100,100,100,100,0.4 s,0.4 s,0.008,30 ms,0.7 s,0.7 s,673,03/08/2024
https://www.personaldrivers.com/prices-and-services/long-distance-driver/,100,100,100,100,0.6 s,0.7 s,0,60 ms,0.7 s,0.7 s,674,100,100,100,100,0.4 s,0.4 s,0.008,60 ms,0.7 s,0.7 s,674,03/08/2024
https://www.personaldrivers.com/get-private-driver-quote/,99,100,100,99,0.6 s,0.8 s,0,100 ms,0.8 s,0.9 s,719,100,100,100,100,0.3 s,0.4 s,0.004,100 ms,0.8 s,0.9 s,719,03/08/2024
https://www.personaldrivers.com/get-snowbird-transport-quote/,100,100,100,99,0.5 s,0.8 s,0,30 ms,0.6 s,0.7 s,719,99,100,100,100,0.3 s,0.4 s,0.004,30 ms,0.6 s,0.7 s,719,03/08/2024
https://www.personaldrivers.com/get-long-distance-driver-quote/,100,100,100,99,0.5 s,0.8 s,0,80 ms,0.7 s,0.8 s,719,99,100,100,100,0.3 s,0.4 s,0.004,80 ms,0.7 s,0.8 s,719,03/08/2024
https://www.personaldrivers.com/get-personal-driver-quote/,99,100,100,99,0.5 s,0.8 s,0,120 ms,0.7 s,0.7 s,719,100,100,100,100,0.3 s,0.4 s,0.004,120 ms,0.7 s,0.7 s,719,03/08/2024
https://www.personaldrivers.com/get-hire-a-driver-quote/,100,100,100,99,0.6 s,0.9 s,0,50 ms,0.7 s,0.8 s,719,100,100,100,100,0.4 s,0.8 s,0.004,50 ms,0.7 s,0.8 s,719,03/08/2024
https://www.personaldrivers.com/customer-experiences/,100,100,100,100,0.5 s,0.8 s,0,20 ms,0.7 s,0.6 s,597,100,100,100,100,0.3 s,0.3 s,0,20 ms,0.7 s,0.6 s,597,03/08/2024
https://www.personaldrivers.com/faq/personal-driver-faq/,100,100,100,100,0.6 s,0.8 s,0,80 ms,0.8 s,0.9 s,493,100,100,100,100,0.3 s,0.4 s,0,80 ms,0.8 s,0.9 s,493,03/08/2024
https://www.personaldrivers.com/customer-experiences/medical-transport-across-states/,100,100,100,100,0.5 s,0.9 s,0,50 ms,0.6 s,0.7 s,444,99,100,100,100,0.3 s,0.4 s,0,50 ms,0.6 s,0.7 s,444,03/08/2024
https://www.personaldrivers.com/customer-experiences/convention-equipment-delivery/,100,100,100,100,0.5 s,0.7 s,0,40 ms,0.6 s,0.7 s,447,100,100,100,100,0.3 s,0.3 s,0,40 ms,0.6 s,0.7 s,447,03/08/2024
https://www.personaldrivers.com/about-us/vision-mission-principles/,100,100,100,100,0.4 s,0.7 s,0,30 ms,0.6 s,0.7 s,472,100,100,100,100,0.2 s,0.3 s,0,30 ms,0.6 s,0.7 s,472,03/08/2024
