"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI",MDOM_Size,"Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI",DDOM_Size,"Date & Time"
https://www.theperfectlawn.com/,97,100,100,100,0.4 s,0.8 s,0,200 ms,0.8 s,1.0 s,775,90,100,100,100,0.2 s,0.4 s,0,200 ms,0.8 s,1.0 s,775,03/07/2024
https://www.theperfectlawn.com/services/artificial-grass-maintenance/,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.5 s,453,99,100,100,100,0.1 s,0.3 s,0,0 ms,0.5 s,0.5 s,453,03/07/2024
https://www.theperfectlawn.com/services/putting-green-turf/,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.6 s,0.6 s,522,99,96,100,100,0.2 s,0.3 s,0,0 ms,0.6 s,0.6 s,522,03/07/2024
https://www.theperfectlawn.com/services/pet-turf/,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.5 s,550,99,100,100,100,0.2 s,0.3 s,0,0 ms,0.5 s,0.5 s,550,03/07/2024
https://www.theperfectlawn.com/about/privacy-policy/,100,100,100,100,0.3 s,0.4 s,0,40 ms,0.4 s,0.4 s,447,100,100,100,100,0.2 s,0.2 s,0,40 ms,0.4 s,0.4 s,447,03/07/2024
https://www.theperfectlawn.com/services/synthetic-grass-installation-dallas/,100,100,100,100,0.6 s,0.6 s,0,20 ms,0.6 s,0.7 s,710,95,100,100,100,0.2 s,0.3 s,0,20 ms,0.6 s,0.7 s,710,03/07/2024
https://www.theperfectlawn.com/about/reviews/,99,100,100,100,0.4 s,0.5 s,0,140 ms,0.6 s,0.6 s,1017,99,100,100,100,0.2 s,0.3 s,0,140 ms,0.6 s,0.6 s,1017,03/07/2024
https://www.theperfectlawn.com/blog/sports-turf/,100,100,100,100,0.3 s,0.4 s,0,50 ms,0.4 s,0.4 s,467,100,100,100,100,0.1 s,0.2 s,0,50 ms,0.4 s,0.4 s,467,03/07/2024
https://www.theperfectlawn.com/blog/putting-green/,100,100,100,100,0.4 s,0.5 s,0,90 ms,0.6 s,0.6 s,483,100,100,100,100,0.2 s,0.3 s,0,90 ms,0.6 s,0.6 s,483,03/07/2024
https://www.theperfectlawn.com/blog/artificial-grass/,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.6 s,579,99,100,100,100,0.2 s,0.3 s,0,0 ms,0.5 s,0.6 s,579,03/07/2024
https://www.theperfectlawn.com/services/artificial-grass-installation/,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.6 s,558,94,100,100,100,0.2 s,0.4 s,0,0 ms,0.6 s,0.6 s,558,03/07/2024
https://www.theperfectlawn.com/faq/pet-turf-faq/,100,100,100,100,0.4 s,0.5 s,0,70 ms,0.5 s,0.5 s,479,100,100,100,100,0.2 s,0.3 s,0,70 ms,0.5 s,0.5 s,479,03/07/2024
https://www.theperfectlawn.com/services/turf-backyard/,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,0.6 s,599,97,100,100,100,0.2 s,0.3 s,0,0 ms,0.6 s,0.6 s,599,03/07/2024
https://www.theperfectlawn.com/service-locations/,100,100,100,100,0.4 s,0.4 s,0,10 ms,0.4 s,0.4 s,1439,100,100,100,100,0.2 s,0.3 s,0,10 ms,0.4 s,0.4 s,1439,03/07/2024
https://www.theperfectlawn.com/about/,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,1.7 s,524,99,100,100,100,0.2 s,0.3 s,0,0 ms,0.5 s,1.7 s,524,03/07/2024
https://www.theperfectlawn.com/artificial-grass-projects/,100,100,100,100,0.6 s,0.7 s,0,0 ms,0.7 s,2.0 s,548,100,100,100,100,0.2 s,0.3 s,0,0 ms,0.7 s,2.0 s,548,03/07/2024
https://www.theperfectlawn.com/services/landscape-design/,100,100,100,100,0.3 s,0.4 s,0,60 ms,0.5 s,1.6 s,432,100,100,100,100,0.1 s,0.3 s,0,60 ms,0.5 s,1.6 s,432,03/07/2024
https://www.theperfectlawn.com/services/,100,100,100,100,0.4 s,0.5 s,0,80 ms,0.6 s,0.5 s,577,99,100,100,100,0.2 s,0.4 s,0,80 ms,0.6 s,0.5 s,577,03/07/2024
