"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI","Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI","Date & Time"
https://www.staging.professionaldrivers.com/blog/,84,88,100,85,1.5 s,1.8 s,0,460 ms,4.0 s,4.1 s,77,89,100,82,1.0 s,1.7 s,0.016,460 ms,4.0 s,4.1 s,04/27/2023
https://www.staging.professionaldrivers.com/hire-a-personal-driver/,97,89,100,76,1.0 s,1.4 s,0,180 ms,2.8 s,2.2 s,84,89,100,73,1.1 s,1.6 s,0.016,180 ms,2.8 s,2.2 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/ship-a-car/how-much-does-it-cost-to-ship-a-car/,88,89,100,76,1.3 s,1.8 s,0,400 ms,3.6 s,3.2 s,69,89,100,73,1.0 s,1.6 s,0.016,400 ms,3.6 s,3.2 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/ship-a-car/ship-car-cross-country/,88,89,100,75,0.9 s,1.3 s,0,440 ms,3.3 s,3.3 s,63,89,100,73,1.4 s,2.0 s,0.016,440 ms,3.3 s,3.3 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/snowbird-car-transport/what-is-snowbird-auto-transport-service/,95,89,100,76,1.1 s,1.7 s,0,190 ms,3.0 s,3.3 s,65,89,100,73,1.2 s,1.9 s,0.016,190 ms,3.0 s,3.3 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/snowbird-car-transport/best-florida-snowbirds-destinations/,98,89,100,75,1.1 s,1.7 s,0,120 ms,3.1 s,2.4 s,65,89,100,73,0.9 s,1.5 s,0.016,120 ms,3.1 s,2.4 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/snowbird-car-transport/5-best-benefits-snowbird-auto-transport/,94,89,100,76,1.1 s,1.5 s,0,260 ms,3.1 s,3.0 s,76,89,100,73,1.1 s,1.6 s,0.016,260 ms,3.1 s,3.0 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/pet-shipping/pet-relocation-service/,92,89,100,76,1.0 s,1.6 s,0,320 ms,3.0 s,3.0 s,59,89,92,73,1.4 s,1.7 s,0.016,320 ms,3.0 s,3.0 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/pet-shipping/personalized-safe-pet-transport-service/,88,89,100,76,1.4 s,2.1 s,0,370 ms,3.7 s,3.0 s,82,91,100,73,1.1 s,1.7 s,0.016,370 ms,3.7 s,3.0 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/personal-driver/book-a-driver-service-what-why-and-how/,93,89,100,75,0.9 s,1.3 s,0,300 ms,3.0 s,2.7 s,77,89,100,73,1.2 s,1.5 s,0.016,300 ms,3.0 s,2.7 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/personal-driver/travel-doesnt-have-to-be-scary-with-professional-drivers/,96,91,100,85,0.8 s,1.7 s,0,190 ms,2.9 s,2.3 s,69,89,100,82,1.3 s,2.1 s,0.016,190 ms,2.9 s,2.3 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/rented-truck-driver/diy-move-tips/,93,89,100,75,1.1 s,2.5 s,0,180 ms,3.1 s,3.1 s,68,91,100,73,1.1 s,1.6 s,0.016,180 ms,3.1 s,3.1 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/car-transport-service/rental-car-shortage-solution/,94,89,92,76,0.9 s,1.8 s,0,240 ms,4.0 s,2.7 s,76,89,92,73,1.1 s,1.7 s,0.016,240 ms,4.0 s,2.7 s,04/27/2023
