"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI",MDOM_Size,"Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI",DDOM_Size,"Date & Time"
https://www.theplantconcierge.com/blog/,100,98,100,100,0.6 s,0.8 s,0,30 ms,0.7 s,0.7 s,675,100,98,100,100,0.4 s,0.4 s,0,30 ms,0.7 s,0.7 s,675,05/05/2024
https://www.theplantconcierge.com/landscape-maintenance/winter-landscape-ideas/,100,98,100,100,0.5 s,0.7 s,0,20 ms,0.6 s,0.6 s,529,100,98,100,100,0.3 s,0.3 s,0,20 ms,0.6 s,0.6 s,529,05/05/2024
https://www.theplantconcierge.com/landscape-maintenance/landscaping-company-dallas/,100,98,100,100,0.5 s,0.6 s,0,20 ms,0.5 s,0.5 s,556,100,98,100,100,0.3 s,0.3 s,0,20 ms,0.5 s,0.5 s,556,05/05/2024
https://www.theplantconcierge.com/landscape-maintenance/low-maintenance-landscaping/,100,98,100,100,0.5 s,0.6 s,0,20 ms,0.5 s,0.5 s,599,100,98,100,100,0.3 s,0.3 s,0,20 ms,0.5 s,0.5 s,599,05/05/2024
https://www.theplantconcierge.com/landscaping/landscaping-trends/,100,98,100,100,0.5 s,0.7 s,0,0 ms,0.5 s,0.6 s,576,100,98,100,100,0.3 s,0.3 s,0,0 ms,0.5 s,0.6 s,576,05/05/2024
https://www.theplantconcierge.com/organic-landscape/organic-landscape-solutions/,100,98,100,100,0.5 s,0.6 s,0,20 ms,0.5 s,0.6 s,519,100,98,100,100,0.3 s,0.4 s,0,20 ms,0.5 s,0.6 s,519,05/05/2024
https://www.theplantconcierge.com/organic-landscape/organic-landscaping-design-ideas/,100,96,100,100,0.5 s,0.6 s,0,20 ms,0.6 s,0.6 s,998,97,96,100,100,0.2 s,0.3 s,0,20 ms,0.6 s,0.6 s,998,05/05/2024
https://www.theplantconcierge.com/landscape-maintenance/lakewood-landscape/,100,98,100,100,0.5 s,0.6 s,0,30 ms,0.5 s,0.6 s,522,100,98,100,100,0.3 s,0.3 s,0,30 ms,0.5 s,0.6 s,522,05/05/2024
https://www.theplantconcierge.com/dallas-irrigation-service/irrigation-system-maintenance/,100,98,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.5 s,581,100,98,100,100,0.3 s,0.4 s,0,0 ms,0.5 s,0.5 s,581,05/05/2024
https://www.theplantconcierge.com/dallas-lawn-care/common-lawn-weeds/,100,98,100,100,0.5 s,0.7 s,0,20 ms,0.6 s,0.5 s,532,100,98,100,100,0.3 s,0.3 s,0,20 ms,0.6 s,0.5 s,532,05/05/2024
https://www.theplantconcierge.com/landscaping/landscape-design/,100,98,100,100,0.5 s,0.6 s,0,20 ms,0.5 s,0.5 s,537,100,98,100,100,0.3 s,0.3 s,0,20 ms,0.5 s,0.5 s,537,05/05/2024
https://www.theplantconcierge.com/dallas-lawn-care/lawn-maintenance-dallas/,100,98,100,100,0.5 s,0.6 s,0,20 ms,0.5 s,0.6 s,544,100,98,100,100,0.4 s,0.4 s,0,20 ms,0.5 s,0.6 s,544,05/05/2024
https://www.theplantconcierge.com/landscaping/landscaping-in-winter/,100,98,100,100,0.5 s,0.6 s,0,30 ms,0.6 s,0.6 s,522,100,98,100,100,0.3 s,0.3 s,0,30 ms,0.6 s,0.6 s,522,05/05/2024
https://www.theplantconcierge.com/landscape-lighting/tips-for-landscape-lighting/,100,98,100,100,0.5 s,0.6 s,0,20 ms,0.5 s,0.5 s,518,100,98,100,100,0.4 s,0.4 s,0,20 ms,0.5 s,0.5 s,518,05/05/2024
https://www.theplantconcierge.com/outdoor-kitchen/outdoor-kitchen-designs/,100,98,100,100,0.5 s,0.6 s,0,20 ms,0.5 s,0.5 s,573,100,98,100,100,0.3 s,0.3 s,0,20 ms,0.5 s,0.5 s,573,05/05/2024
https://www.theplantconcierge.com/landscape-lighting/landscape-lighting-ideas/,100,98,100,100,0.5 s,0.6 s,0,20 ms,0.5 s,0.5 s,521,100,98,100,100,0.3 s,0.3 s,0,20 ms,0.5 s,0.5 s,521,05/05/2024
https://www.theplantconcierge.com/landscape-design-install/plant-walls/,100,98,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.5 s,537,100,98,100,100,0.3 s,0.3 s,0,0 ms,0.5 s,0.5 s,537,05/05/2024
https://www.theplantconcierge.com/artificial-turf/artificial-turf-installers/,100,98,100,100,0.5 s,0.6 s,0,30 ms,0.5 s,0.6 s,538,100,98,100,100,0.3 s,0.3 s,0,30 ms,0.5 s,0.6 s,538,05/05/2024
