"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI",MDOM_Size,"Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI",DDOM_Size,"Date & Time"
https://www.personaldrivers.com/blog/,100,100,100,100,0.6 s,0.7 s,0,0 ms,0.6 s,1.4 s,641,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.6 s,1.4 s,641,06/26/2024
https://www.personaldrivers.com/long-distance-driver/hire-a-long-distance-driver-cost/,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,1.0 s,631,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.6 s,1.0 s,631,06/26/2024
https://www.personaldrivers.com/hire-a-driver/how-much-does-it-cost-to-hire-someone-to-drive-you-around/,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,1.0 s,599,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.6 s,1.0 s,599,06/26/2024
https://www.personaldrivers.com/hire-a-driver/ultimate-luxury-road-trips/,99,100,100,100,0.5 s,1.0 s,0.067,0 ms,0.5 s,1.0 s,537,79,100,100,100,0.3 s,0.6 s,0.482,0 ms,0.5 s,1.0 s,537,06/26/2024
https://www.personaldrivers.com/personal-driver/ultimate-guide-to-personal-driver-costs/,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,1.0 s,725,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.6 s,1.0 s,725,06/26/2024
https://www.personaldrivers.com/personal-driver/5-reasons-hiring-a-personal-driver/,100,100,100,100,0.5 s,1.0 s,0,0 ms,0.5 s,1.0 s,536,100,100,100,100,0.3 s,0.6 s,0.001,0 ms,0.5 s,1.0 s,536,06/26/2024
https://www.personaldrivers.com/personal-driver/plan-perfect-road-trip-with-personal-driver/,100,100,100,100,0.5 s,1.0 s,0,0 ms,0.5 s,1.0 s,585,100,100,100,100,0.4 s,0.6 s,0,0 ms,0.5 s,1.0 s,585,06/26/2024
https://www.personaldrivers.com/car-delivery/why-not-drive-car-for-vehicle-relocation/,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,1.2 s,544,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.5 s,1.2 s,544,06/26/2024
https://www.personaldrivers.com/rental-truck-driver/professional-rental-truck-driver-best-for-long-distance-move/,100,100,100,100,0.5 s,1.0 s,0,0 ms,0.5 s,1.0 s,599,100,100,100,100,0.4 s,0.6 s,0,0 ms,0.5 s,1.0 s,599,06/26/2024
https://www.personaldrivers.com/hire-a-driver/top-10-benefits-of-hire-a-driver-service/,100,100,100,100,0.5 s,1.0 s,0,0 ms,0.5 s,1.0 s,641,100,100,100,100,0.4 s,0.6 s,0,0 ms,0.5 s,1.0 s,641,06/26/2024
https://www.personaldrivers.com/road-trip-driver/safe-and-stress-free-family-road-trip-with-road-trip-driver/,100,100,100,100,0.5 s,1.0 s,0,0 ms,0.5 s,1.0 s,604,100,100,100,100,0.4 s,0.6 s,0,0 ms,0.5 s,1.0 s,604,06/26/2024
https://www.personaldrivers.com/rv-driver/rv-driver-enhances-rv-adventure/,100,100,100,100,0.5 s,1.0 s,0,0 ms,0.5 s,1.1 s,547,100,100,100,100,0.4 s,0.6 s,0,0 ms,0.5 s,1.1 s,547,06/26/2024
https://www.personaldrivers.com/rental-truck-driver/hire-a-moving-truck-driver-to-simplify-long-distance-diy-move/,100,100,100,100,1.1 s,1.1 s,0,0 ms,1.1 s,1.9 s,595,100,100,100,100,0.4 s,0.4 s,0,0 ms,1.1 s,1.9 s,595,06/26/2024
https://www.personaldrivers.com/rental-truck-driver/rental-truck-contract/,100,100,100,99,0.6 s,1.0 s,0.04,0 ms,0.6 s,1.6 s,727,82,100,100,100,0.4 s,0.6 s,0.363,0 ms,0.6 s,1.6 s,727,06/26/2024
https://www.personaldrivers.com/,100,100,100,100,0.6 s,0.7 s,0,0 ms,0.6 s,1.2 s,696,100,100,100,100,0.4 s,0.4 s,0.006,0 ms,0.6 s,1.2 s,696,06/26/2024
https://www.personaldrivers.com/prices-and-services/hire-a-driver/,100,97,100,98,0.6 s,0.7 s,0.006,0 ms,0.6 s,1.1 s,711,100,97,100,100,0.4 s,0.4 s,0.007,0 ms,0.6 s,1.1 s,711,06/26/2024
https://www.personaldrivers.com/privacy-policy/,100,100,100,97,0.5 s,1.0 s,0.001,0 ms,0.5 s,1.1 s,686,100,100,100,100,0.4 s,0.6 s,0.001,0 ms,0.5 s,1.1 s,686,06/26/2024
https://www.personaldrivers.com/prices-and-services/,100,97,100,100,0.6 s,0.7 s,0,0 ms,0.6 s,1.1 s,613,100,97,100,100,0.4 s,0.4 s,0,0 ms,0.6 s,1.1 s,613,06/26/2024
https://www.personaldrivers.com/video-library/hire-a-driver-intro-video/,95,100,100,100,0.6 s,1.0 s,0.132,0 ms,0.6 s,2.0 s,447,90,100,100,100,0.3 s,0.6 s,0.2,0 ms,0.6 s,2.0 s,447,06/26/2024
https://www.personaldrivers.com/video-library/video-hire-personal-driver/,96,100,100,100,0.6 s,1.0 s,0.122,0 ms,0.6 s,1.2 s,447,90,100,100,100,0.4 s,0.6 s,0.2,0 ms,0.6 s,1.2 s,447,06/26/2024
https://www.personaldrivers.com/video-library/rv-driver-video-introduction/,100,100,100,100,0.6 s,1.0 s,0,0 ms,0.8 s,1.6 s,441,100,100,100,100,0.4 s,0.6 s,0.004,0 ms,0.8 s,1.6 s,441,06/26/2024
https://www.personaldrivers.com/prices-and-services/long-distance-driver/,100,100,100,99,0.6 s,1.0 s,0.007,0 ms,0.6 s,1.6 s,635,100,100,100,100,0.4 s,0.6 s,0.007,0 ms,0.6 s,1.6 s,635,06/26/2024
https://www.personaldrivers.com/prices-and-services/car-delivery/,100,100,100,100,0.6 s,1.0 s,0.005,0 ms,0.6 s,1.6 s,697,100,100,100,100,0.4 s,0.6 s,0.008,0 ms,0.6 s,1.6 s,697,06/26/2024
https://www.personaldrivers.com/prices-and-services/rental-truck-driver/,100,100,100,100,0.6 s,1.0 s,0.003,0 ms,0.6 s,1.8 s,681,100,100,100,100,0.4 s,0.6 s,0.008,0 ms,0.6 s,1.8 s,681,06/26/2024
https://www.personaldrivers.com/prices-and-services/pet-transport/,100,100,100,100,0.6 s,1.0 s,0.004,0 ms,0.6 s,1.4 s,622,100,100,100,100,0.4 s,0.4 s,0.008,0 ms,0.6 s,1.4 s,622,06/26/2024
https://www.personaldrivers.com/prices-and-services/hire-a-snowbird-transport-driver/,100,100,100,100,0.7 s,1.2 s,0.004,0 ms,0.7 s,1.8 s,787,100,100,100,100,0.4 s,0.6 s,0.008,0 ms,0.7 s,1.8 s,787,06/26/2024
https://www.personaldrivers.com/prices-and-services/rv-driver/,100,100,100,100,0.6 s,1.0 s,0.004,0 ms,0.6 s,1.6 s,725,100,100,100,100,0.4 s,0.4 s,0.007,0 ms,0.6 s,1.6 s,725,06/26/2024
https://www.personaldrivers.com/video-library/,87,100,100,100,0.6 s,1.0 s,0.263,0 ms,0.6 s,1.6 s,461,97,100,100,100,0.4 s,0.6 s,0.1,0 ms,0.6 s,1.6 s,461,06/26/2024
https://www.personaldrivers.com/web-stories/,100,96,100,100,0.6 s,1.0 s,0,0 ms,0.6 s,1.6 s,586,100,96,100,100,0.4 s,0.6 s,0,0 ms,0.6 s,1.6 s,586,06/26/2024
https://www.personaldrivers.com/get-car-delivery-quote/,100,100,100,99,0.6 s,1.0 s,0.005,0 ms,0.6 s,1.5 s,779,100,100,100,100,0.4 s,0.6 s,0.024,0 ms,0.6 s,1.5 s,779,06/26/2024
https://www.personaldrivers.com/get-rv-driver-quote/,100,100,100,99,0.6 s,1.0 s,0.003,0 ms,0.6 s,1.5 s,779,100,100,100,100,0.4 s,0.6 s,0.024,0 ms,0.6 s,1.5 s,779,06/26/2024
https://www.personaldrivers.com/about-us/contact-personal-drivers/,100,100,100,100,0.6 s,1.0 s,0,0 ms,0.6 s,1.2 s,498,100,100,100,100,0.4 s,0.7 s,0.001,0 ms,0.6 s,1.2 s,498,06/26/2024
https://www.personaldrivers.com/customer-experiences/,100,100,100,100,0.5 s,1.0 s,0,0 ms,0.5 s,1.6 s,578,100,100,100,100,0.3 s,0.6 s,0.001,0 ms,0.5 s,1.6 s,578,06/26/2024
https://www.personaldrivers.com/get-a-free-quote/,100,100,100,99,0.5 s,1.0 s,0,0 ms,0.5 s,1.5 s,775,100,100,100,100,0.3 s,0.6 s,0.005,0 ms,0.5 s,1.5 s,775,06/26/2024
