"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI",MDOM_Size,"Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI",DDOM_Size,"Date & Time"
https://www.personaldrivers.com/blog/,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,0.7 s,661,99,100,100,100,0.3 s,0.4 s,0,0 ms,0.6 s,0.7 s,661,05/02/2024
https://www.personaldrivers.com/hire-a-driver/ultimate-luxury-road-trips/,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,0.7 s,551,99,100,100,100,0.1 s,0.3 s,0,0 ms,0.6 s,0.7 s,551,05/02/2024
https://www.personaldrivers.com/hire-a-driver/how-much-does-it-cost-to-hire-someone-to-drive-you-around/,99,100,100,100,0.4 s,0.5 s,0,90 ms,0.5 s,0.6 s,556,99,100,100,100,0.2 s,0.3 s,0.001,90 ms,0.5 s,0.6 s,556,05/02/2024
https://www.personaldrivers.com/personal-driver/ultimate-guide-to-personal-driver-costs/,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.5 s,739,98,100,100,100,0.2 s,0.3 s,0,0 ms,0.5 s,0.5 s,739,05/02/2024
https://www.personaldrivers.com/personal-driver/5-reasons-hiring-a-personal-driver/,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.6 s,550,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.5 s,0.6 s,550,05/02/2024
https://www.personaldrivers.com/personal-driver/plan-perfect-road-trip-with-personal-driver/,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.6 s,599,99,100,100,100,0.2 s,0.3 s,0,0 ms,0.5 s,0.6 s,599,05/02/2024
https://www.personaldrivers.com/car-delivery/why-not-drive-car-for-vehicle-relocation/,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,0.6 s,556,99,100,100,100,0.2 s,0.3 s,0,0 ms,0.6 s,0.6 s,556,05/02/2024
https://www.personaldrivers.com/rental-truck-driver/professional-rental-truck-driver-best-for-long-distance-move/,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.5 s,613,99,100,100,100,0.2 s,0.3 s,0,0 ms,0.5 s,0.5 s,613,05/02/2024
https://www.personaldrivers.com/hire-a-driver/top-10-benefits-of-hire-a-driver-service/,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.6 s,655,98,100,100,100,0.2 s,0.3 s,0.001,0 ms,0.5 s,0.6 s,655,05/02/2024
https://www.personaldrivers.com/road-trip-driver/safe-and-stress-free-family-road-trip-with-road-trip-driver/,100,100,100,100,0.4 s,0.5 s,0,50 ms,0.6 s,0.5 s,618,99,100,100,100,0.1 s,0.3 s,0,50 ms,0.6 s,0.5 s,618,05/02/2024
https://www.personaldrivers.com/rv-driver/rv-driver-enhances-rv-adventure/,99,100,100,100,0.4 s,0.5 s,0,90 ms,0.6 s,0.6 s,561,99,100,100,100,0.2 s,0.3 s,0,90 ms,0.6 s,0.6 s,561,05/02/2024
https://www.personaldrivers.com/rental-truck-driver/hire-a-moving-truck-driver-to-simplify-long-distance-diy-move/,100,100,100,100,0.4 s,0.5 s,0,80 ms,0.6 s,0.6 s,607,99,100,100,100,0.2 s,0.4 s,0,80 ms,0.6 s,0.6 s,607,05/02/2024
https://www.personaldrivers.com/rental-truck-driver/rental-truck-contract/,98,100,100,100,0.4 s,0.6 s,0.052,140 ms,0.6 s,0.7 s,741,96,100,100,100,0.2 s,0.4 s,0,140 ms,0.6 s,0.7 s,741,05/02/2024
https://www.personaldrivers.com/,100,100,100,100,0.6 s,0.7 s,0,20 ms,0.7 s,0.8 s,799,100,100,100,100,0.4 s,0.6 s,0.012,20 ms,0.7 s,0.8 s,800,05/02/2024
https://www.personaldrivers.com/hire-long-distance-driver-sp/,97,100,100,100,0.5 s,0.6 s,0.102,40 ms,0.7 s,0.7 s,752,99,100,100,100,0.4 s,0.4 s,0.078,40 ms,0.7 s,0.7 s,753,05/02/2024
https://www.personaldrivers.com/get-snowbird-transport-quote/,100,100,100,99,0.4 s,0.5 s,0,80 ms,0.5 s,0.6 s,779,98,100,100,100,0.2 s,0.3 s,0.004,80 ms,0.5 s,0.6 s,779,05/02/2024
https://www.personaldrivers.com/get-rental-truck-driver-quote/,100,100,100,99,0.5 s,0.6 s,0,0 ms,0.6 s,0.7 s,779,99,100,100,100,0.1 s,0.2 s,0.003,0 ms,0.6 s,0.7 s,779,05/02/2024
https://www.personaldrivers.com/get-personal-driver-quote/,100,100,100,99,0.5 s,0.6 s,0,0 ms,0.5 s,0.6 s,779,97,100,100,100,0.1 s,0.3 s,0.004,0 ms,0.5 s,0.6 s,779,05/02/2024
https://www.personaldrivers.com/get-long-distance-driver-quote/,100,100,100,99,0.5 s,0.6 s,0,0 ms,0.6 s,0.7 s,779,96,100,100,100,0.2 s,0.3 s,0.004,0 ms,0.6 s,0.7 s,779,05/02/2024
https://www.personaldrivers.com/get-hire-a-driver-quote/,100,100,100,99,0.4 s,0.4 s,0,40 ms,0.5 s,0.5 s,779,99,100,100,100,0.2 s,0.3 s,0.004,40 ms,0.5 s,0.5 s,779,05/02/2024
https://www.personaldrivers.com/prices-and-services/car-delivery/,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.6 s,699,97,100,100,100,0.2 s,0.4 s,0.008,0 ms,0.6 s,0.6 s,699,05/02/2024
https://www.personaldrivers.com/get-private-driver-quote/,100,100,100,99,0.5 s,0.5 s,0,0 ms,0.5 s,0.7 s,779,98,100,100,100,0.2 s,0.3 s,0.005,0 ms,0.5 s,0.7 s,779,05/02/2024
https://www.personaldrivers.com/privacy-policy/,100,96,100,97,0.6 s,0.6 s,0.001,0 ms,0.6 s,0.6 s,718,96,96,100,100,0.2 s,0.3 s,0,0 ms,0.6 s,0.6 s,718,05/02/2024
https://www.personaldrivers.com/faq/,100,100,100,100,0.4 s,0.5 s,0,90 ms,0.6 s,0.6 s,601,100,100,100,100,0.2 s,0.3 s,0,90 ms,0.6 s,0.6 s,602,05/02/2024
https://www.personaldrivers.com/get-moving-truck-driver-quote/,100,100,100,99,0.5 s,0.6 s,0,30 ms,0.6 s,0.5 s,779,99,100,100,100,0.1 s,0.3 s,0.006,30 ms,0.6 s,0.5 s,779,05/02/2024
https://www.personaldrivers.com/get-a-free-quote/,100,100,100,99,0.4 s,0.5 s,0,70 ms,0.6 s,0.6 s,778,99,100,100,100,0.2 s,0.3 s,0.005,70 ms,0.6 s,0.6 s,778,05/02/2024
https://www.personaldrivers.com/video-library/,100,100,100,100,0.5 s,0.5 s,0,10 ms,0.6 s,0.6 s,500,100,100,100,100,0.3 s,0.4 s,0.003,10 ms,0.6 s,0.6 s,500,05/02/2024
https://www.personaldrivers.com/prices-and-services/hire-a-driver/,100,100,100,98,0.5 s,0.5 s,0,10 ms,0.7 s,0.7 s,651,100,100,100,100,0.3 s,0.4 s,0.008,10 ms,0.7 s,0.7 s,651,05/02/2024
https://www.personaldrivers.com/prices-and-services/hire-a-snowbird-transport-driver/,100,100,100,100,0.6 s,0.6 s,0,10 ms,0.6 s,0.7 s,851,100,100,100,100,0.4 s,0.5 s,0.006,10 ms,0.6 s,0.7 s,851,05/02/2024
https://www.personaldrivers.com/video-library/video-hire-personal-driver/,100,100,100,100,0.5 s,0.5 s,0,20 ms,0.6 s,0.6 s,459,100,100,100,100,0.3 s,0.4 s,0.004,20 ms,0.6 s,0.6 s,459,05/02/2024
https://www.personaldrivers.com/video-library/hire-a-driver-intro-video/,100,100,100,100,0.4 s,0.5 s,0,10 ms,0.5 s,0.5 s,459,100,100,100,100,0.2 s,0.3 s,0.004,10 ms,0.5 s,0.5 s,459,05/02/2024
https://www.personaldrivers.com/video-library/video-snowbird-transport/,100,100,100,100,0.5 s,0.5 s,0,30 ms,0.6 s,0.6 s,462,100,100,100,100,0.2 s,0.3 s,0.004,30 ms,0.6 s,0.6 s,462,05/02/2024
