"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI","Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI","Date & Time"
https://www.personaldrivers.com/,93,92,95,100,0.8 s,1.1 s,0,310 ms,2.3 s,2.3 s,90,93,95,100,0.6 s,0.8 s,0,310 ms,2.3 s,2.3 s,12/09/2023
https://www.personaldrivers.com/services/pet-transport/,97,88,95,98,0.8 s,1.1 s,0,190 ms,2.2 s,1.5 s,87,88,95,100,0.5 s,0.8 s,0,190 ms,2.2 s,1.5 s,12/09/2023
https://www.personaldrivers.com/services/rv-driver/,88,88,95,98,0.8 s,1.0 s,0,480 ms,2.5 s,1.5 s,88,88,95,100,0.5 s,0.9 s,0.001,480 ms,2.5 s,1.5 s,12/09/2023
https://www.personaldrivers.com/faq/,94,91,95,96,0.8 s,1.2 s,0,290 ms,2.4 s,1.5 s,95,91,95,100,0.6 s,0.8 s,0,290 ms,2.4 s,1.5 s,12/09/2023
https://www.personaldrivers.com/faq/private-driver-faq/,98,93,95,99,0.8 s,1.0 s,0,180 ms,2.2 s,1.4 s,88,93,95,100,0.5 s,0.6 s,0,180 ms,2.2 s,1.4 s,12/09/2023
https://www.personaldrivers.com/faq/personal-driver-faq/,91,96,95,98,0.8 s,1.1 s,0,380 ms,2.4 s,1.4 s,87,96,95,100,0.5 s,0.8 s,0,380 ms,2.4 s,1.4 s,12/09/2023
https://www.personaldrivers.com/faq/pet-transport-faq/,96,96,95,98,0.8 s,1.3 s,0,220 ms,2.1 s,1.4 s,87,96,95,100,0.5 s,0.8 s,0,220 ms,2.1 s,1.4 s,12/09/2023
https://www.personaldrivers.com/faq/rv-driver-faq/,96,96,95,97,0.8 s,1.1 s,0,220 ms,2.2 s,1.4 s,94,96,95,100,0.8 s,1.1 s,0,220 ms,2.2 s,1.4 s,12/09/2023
https://www.personaldrivers.com/faq/road-trip-driver-faq/,97,96,95,98,0.9 s,1.1 s,0,210 ms,2.2 s,1.6 s,95,96,95,100,0.6 s,1.0 s,0,210 ms,2.2 s,1.6 s,12/09/2023
https://www.personaldrivers.com/faq/rental-truck-driver-faq/,98,96,95,98,0.7 s,1.0 s,0,160 ms,2.1 s,1.3 s,90,96,95,100,0.5 s,0.8 s,0,160 ms,2.1 s,1.3 s,12/09/2023
https://www.personaldrivers.com/faq/long-distance-driver-faq/,93,93,95,98,0.8 s,1.1 s,0,310 ms,2.3 s,1.3 s,91,93,95,100,0.5 s,0.8 s,0,310 ms,2.3 s,1.3 s,12/09/2023
https://www.personaldrivers.com/faq/car-delivery-faq/,100,93,95,98,0.7 s,1.0 s,0,60 ms,1.7 s,1.1 s,99,93,95,100,0.5 s,0.8 s,0,60 ms,1.7 s,1.1 s,12/09/2023
https://www.personaldrivers.com/faq/hire-a-driver-faq/,93,93,95,98,0.8 s,1.1 s,0,320 ms,2.2 s,1.5 s,94,93,95,100,0.6 s,0.8 s,0,320 ms,2.2 s,1.5 s,12/09/2023
https://www.personaldrivers.com/sitemap/,98,96,95,97,0.9 s,1.1 s,0,170 ms,2.1 s,1.5 s,92,96,95,100,0.5 s,0.8 s,0,170 ms,2.1 s,1.5 s,12/09/2023
https://www.personaldrivers.com/about-us/contact-personal-drivers/,100,97,95,100,0.7 s,1.2 s,0,50 ms,1.8 s,1.2 s,88,97,95,100,0.5 s,0.8 s,0,50 ms,1.8 s,1.2 s,12/09/2023
https://www.personaldrivers.com/services/hire-a-driver/,92,88,95,98,0.9 s,1.1 s,0,340 ms,2.2 s,1.5 s,97,88,95,100,0.5 s,0.7 s,0,340 ms,2.2 s,1.5 s,12/09/2023
