"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI","Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI","Date & Time"
https://www.personaldrivers.com/,100,100,100,100,0.7 s,0.8 s,0,0 ms,0.8 s,1.5 s,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.8 s,1.5 s,12/11/2023
https://www.personaldrivers.com/road-trip/tools/gas-calculator/,100,100,95,100,0.5 s,0.7 s,0,0 ms,0.7 s,0.5 s,100,100,95,100,0.4 s,0.4 s,0,0 ms,0.7 s,0.5 s,12/11/2023
https://www.personaldrivers.com/about-us/,100,100,100,100,0.4 s,0.6 s,0,0 ms,0.5 s,0.6 s,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.5 s,0.6 s,12/11/2023
https://www.personaldrivers.com/faq/hire-a-driver-faq/,100,100,100,100,0.5 s,0.7 s,0,0 ms,0.6 s,0.7 s,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.6 s,0.7 s,12/11/2023
https://www.personaldrivers.com/faq/car-delivery-faq/,100,100,100,100,0.5 s,0.7 s,0,0 ms,0.5 s,0.7 s,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.5 s,0.7 s,12/11/2023
https://www.personaldrivers.com/faq/long-distance-driver-faq/,100,100,100,100,0.4 s,0.6 s,0,50 ms,0.6 s,0.6 s,100,100,100,100,0.3 s,0.4 s,0,50 ms,0.6 s,0.6 s,12/11/2023
https://www.personaldrivers.com/faq/personal-driver-faq/,100,100,100,100,0.5 s,0.7 s,0,0 ms,0.5 s,0.6 s,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.5 s,0.6 s,12/11/2023
https://www.personaldrivers.com/faq/private-driver-faq/,100,100,100,100,0.5 s,0.7 s,0,0 ms,0.5 s,0.7 s,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.5 s,0.7 s,12/11/2023
https://www.personaldrivers.com/faq/,100,100,100,100,0.5 s,0.8 s,0,40 ms,0.6 s,0.6 s,100,100,100,100,0.4 s,0.4 s,0,40 ms,0.6 s,0.6 s,12/11/2023
https://www.personaldrivers.com/services/car-delivery/,100,100,100,100,0.6 s,0.8 s,0,10 ms,0.6 s,0.8 s,100,100,100,100,0.4 s,0.4 s,0,10 ms,0.6 s,0.8 s,12/11/2023
https://www.personaldrivers.com/services/pet-transport/,100,100,100,100,0.5 s,0.8 s,0,50 ms,0.6 s,0.7 s,100,100,100,100,0.4 s,0.4 s,0,50 ms,0.6 s,0.7 s,12/11/2023
https://www.personaldrivers.com/services/rv-driver/,100,100,100,100,0.5 s,0.8 s,0,10 ms,0.6 s,0.7 s,100,100,100,100,0.4 s,0.4 s,0,10 ms,0.6 s,0.7 s,12/11/2023
https://www.personaldrivers.com/get-driver-for-road-trip-quote/,100,100,100,100,0.5 s,0.7 s,0,0 ms,0.5 s,0.5 s,100,100,100,100,0.3 s,0.3 s,0,0 ms,0.5 s,0.5 s,12/11/2023
https://www.personaldrivers.com/get-car-delivery-quote/,100,100,100,100,0.4 s,0.7 s,0,20 ms,0.6 s,0.6 s,100,100,100,100,0.3 s,0.4 s,0,20 ms,0.6 s,0.6 s,12/11/2023
https://www.personaldrivers.com/get-pet-transport-quote/,100,100,100,100,0.4 s,0.7 s,0,10 ms,0.5 s,0.6 s,100,100,100,100,0.3 s,0.4 s,0,10 ms,0.5 s,0.6 s,12/11/2023
https://www.personaldrivers.com/get-moving-truck-driver-quote/,100,100,100,100,0.4 s,0.7 s,0,10 ms,0.5 s,0.5 s,100,100,100,100,0.3 s,0.4 s,0,10 ms,0.5 s,0.5 s,12/11/2023
https://www.personaldrivers.com/get-rv-driver-quote/,100,100,100,100,0.5 s,0.7 s,0,40 ms,0.7 s,0.5 s,100,100,100,100,0.3 s,0.3 s,0,40 ms,0.7 s,0.5 s,12/11/2023
https://www.personaldrivers.com/about-us/contact-personal-drivers/,100,100,100,100,0.4 s,0.6 s,0,40 ms,0.5 s,0.6 s,100,100,100,100,0.4 s,0.4 s,0,40 ms,0.5 s,0.6 s,12/11/2023
https://www.personaldrivers.com/services/hire-a-driver/,100,91,100,100,0.6 s,0.7 s,0,0 ms,0.6 s,0.7 s,100,91,100,100,0.4 s,0.4 s,0,0 ms,0.6 s,0.7 s,12/11/2023
https://www.personaldrivers.com/faq/pet-transport-faq/,100,100,100,100,0.5 s,0.8 s,0,50 ms,0.6 s,0.6 s,100,100,100,100,0.3 s,0.4 s,0,50 ms,0.6 s,0.6 s,12/11/2023
https://www.personaldrivers.com/faq/rv-driver-faq/,100,100,100,100,0.5 s,0.9 s,0,10 ms,0.6 s,0.7 s,100,100,100,100,0.4 s,0.4 s,0,10 ms,0.6 s,0.7 s,12/11/2023
https://www.personaldrivers.com/faq/road-trip-driver-faq/,100,100,100,100,0.5 s,0.8 s,0,0 ms,0.5 s,0.6 s,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.5 s,0.6 s,12/11/2023
https://www.personaldrivers.com/faq/rental-truck-driver-faq/,100,100,100,100,0.5 s,0.6 s,0,50 ms,0.6 s,0.6 s,100,100,100,100,0.3 s,0.3 s,0,50 ms,0.6 s,0.6 s,12/11/2023
https://www.personaldrivers.com/sitemap/,100,100,100,99,0.4 s,0.7 s,0,10 ms,0.5 s,0.6 s,100,100,100,100,0.3 s,0.3 s,0,10 ms,0.5 s,0.6 s,12/11/2023
