"Url Tested",Mobile_Diagnostics,Desktop_Diagnostics,"Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI",MDOM_Size,"Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI",DDOM_Size,"Date & Time"
https://www.personaldrivers.com/rental-truck-driver/hire-a-moving-truck-driver-to-simplify-long-distance-diy-move/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.8 s,525,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.8 s,525,07/24/2024
https://www.personaldrivers.com/personal-driver/plan-perfect-road-trip-with-personal-driver/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,1.1 s,526,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,1.1 s,526,07/24/2024
https://www.personaldrivers.com/hire-a-driver/top-10-benefits-of-hire-a-driver-service/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.8 s,537,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.8 s,537,07/24/2024
https://www.personaldrivers.com/road-trip-driver/safe-and-stress-free-family-road-trip-with-road-trip-driver/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.7 s,520,100,100,100,100,0.6 s,0.7 s,0,0 ms,0.5 s,0.7 s,520,07/24/2024
https://www.personaldrivers.com/,Fixed,Issue,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.8 s,700,100,100,100,100,0.5 s,0.6 s,0.006,0 ms,0.5 s,0.8 s,701,07/24/2024
https://www.personaldrivers.com/web-stories/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,1.1 s,749,98,100,100,100,0.6 s,0.8 s,0,0 ms,0.6 s,1.1 s,749,07/24/2024
https://www.personaldrivers.com/prices-and-services/hire-a-snowbird-transport-driver/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.8 s,792,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.8 s,792,07/24/2024
https://www.personaldrivers.com/prices-and-services/pet-transport/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.8 s,626,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.8 s,626,07/24/2024
https://www.personaldrivers.com/prices-and-services/rv-driver/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.9 s,730,100,100,100,100,0.6 s,0.7 s,0,0 ms,0.6 s,0.9 s,730,07/24/2024
https://www.personaldrivers.com/prices-and-services/rental-truck-driver/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,682,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,0.7 s,682,07/24/2024
https://www.personaldrivers.com/prices-and-services/car-delivery/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.8 s,702,100,100,100,100,0.5 s,0.7 s,0,0 ms,0.5 s,0.8 s,702,07/24/2024
https://www.personaldrivers.com/prices-and-services/long-distance-driver/,Fixed,Fixed,100,100,100,99,0.5 s,0.5 s,0,0 ms,0.5 s,0.7 s,640,99,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.7 s,640,07/24/2024
https://www.personaldrivers.com/prices-and-services/hire-a-driver/,Fixed,Fixed,100,97,100,98,0.5 s,0.5 s,0,0 ms,0.5 s,0.7 s,717,100,97,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.7 s,717,07/24/2024
https://www.personaldrivers.com/prices-and-services/,Fixed,Issue,100,97,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.8 s,618,100,97,100,100,0.6 s,0.6 s,0,0 ms,0.5 s,0.8 s,620,07/24/2024
https://www.personaldrivers.com/video-library/,Fixed,Issue,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.7 s,453,100,100,100,100,0.5 s,0.6 s,0.005,0 ms,0.5 s,0.7 s,453,07/24/2024
https://www.personaldrivers.com/video-library/rv-driver-video-introduction/,Issue,Issue,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.6 s,437,100,100,100,100,0.5 s,0.6 s,0.004,0 ms,0.5 s,0.6 s,437,07/24/2024
https://www.personaldrivers.com/get-snowbird-transport-quote/,Fixed,Issue,100,100,100,99,0.6 s,0.6 s,0,0 ms,0.6 s,0.8 s,782,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,0.8 s,782,07/24/2024
https://www.personaldrivers.com/get-rv-driver-quote/,Fixed,Issue,100,100,100,99,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,782,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,0.7 s,782,07/24/2024
https://www.personaldrivers.com/get-rental-truck-driver-quote/,Fixed,Issue,100,100,100,99,0.5 s,0.5 s,0,0 ms,0.5 s,0.7 s,782,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.7 s,782,07/24/2024
https://www.personaldrivers.com/get-private-driver-quote/,Fixed,Issue,100,100,100,99,0.5 s,0.5 s,0,0 ms,0.5 s,0.8 s,782,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.8 s,782,07/24/2024
https://www.personaldrivers.com/get-pet-transport-quote/,Fixed,Issue,100,100,100,99,0.5 s,0.5 s,0,0 ms,0.5 s,0.6 s,782,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.6 s,782,07/24/2024
https://www.personaldrivers.com/get-personal-driver-quote/,Fixed,Issue,100,100,100,99,0.5 s,0.5 s,0,0 ms,0.5 s,0.7 s,782,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.7 s,782,07/24/2024
https://www.personaldrivers.com/get-moving-truck-driver-quote/,Issue,Issue,100,100,100,98,0.5 s,0.5 s,0,0 ms,0.5 s,1.2 s,782,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,1.2 s,782,07/24/2024
https://www.personaldrivers.com/get-long-distance-driver-quote/,Fixed,Issue,100,100,100,99,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,782,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,0.7 s,782,07/24/2024
https://www.personaldrivers.com/get-hire-a-driver-quote/,Fixed,Issue,100,100,100,99,0.5 s,0.5 s,0,0 ms,0.5 s,0.7 s,782,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.5 s,0.7 s,782,07/24/2024
https://www.personaldrivers.com/get-driver-for-road-trip-quote/,Fixed,Issue,100,100,100,99,0.5 s,0.5 s,0,0 ms,0.5 s,0.8 s,782,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.8 s,782,07/24/2024
https://www.personaldrivers.com/get-a-free-quote/,Fixed,Issue,100,100,100,99,0.5 s,0.5 s,0,0 ms,0.5 s,0.6 s,782,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.6 s,782,07/24/2024
https://www.personaldrivers.com/get-car-delivery-quote/,Fixed,Issue,100,100,100,99,0.5 s,0.5 s,0,0 ms,0.5 s,0.7 s,781,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.7 s,781,07/24/2024
https://www.personaldrivers.com/customer-experiences/construction-truck-transport-with-trailer/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.8 s,454,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.8 s,454,07/24/2024
https://www.personaldrivers.com/faq/pet-transport-faq/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,1.4 s,487,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,1.4 s,487,07/24/2024
https://www.personaldrivers.com/faq/rv-driver-faq/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,1.3 s,537,100,100,100,100,0.5 s,0.7 s,0,0 ms,0.5 s,1.3 s,534,07/24/2024
https://www.personaldrivers.com/faq/rental-truck-driver-faq/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,1.9 s,487,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.6 s,1.9 s,484,07/24/2024
https://www.personaldrivers.com/faq/car-delivery-faq/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.7 s,505,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.7 s,505,07/24/2024
https://www.personaldrivers.com/faq/hire-a-driver-faq/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,1.8 s,536,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,1.8 s,533,07/24/2024
https://www.personaldrivers.com/faq/,Fixed,Fixed,92,100,100,97,0.7 s,0.7 s,0,0 ms,0.7 s,7.7 s,595,99,100,100,100,0.6 s,0.7 s,0,0 ms,0.7 s,7.7 s,597,07/24/2024
https://www.personaldrivers.com/customer-experiences/seemless-move-to-florida-in-retirement/,Fixed,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.0 s,457,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,1.0 s,455,07/24/2024
https://www.personaldrivers.com/prices-and-services/hire-a-personal-driver/,Fixed,Fixed,100,97,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,786,100,97,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,1.1 s,786,07/24/2024
https://www.personaldrivers.com/prices-and-services/road-trip-driver/,Fixed,Issue,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,762,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,1.1 s,762,07/24/2024
https://www.personaldrivers.com/customer-experiences/cross-country-vehicle-transport-for-manufacturing-project/,Fixed,Fixed,100,100,100,99,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,460,99,100,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,1.1 s,457,07/24/2024
https://www.personaldrivers.com/customer-experiences/convention-equipment-delivery/,Fixed,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.3 s,462,99,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.3 s,459,07/24/2024
https://www.personaldrivers.com/customer-experiences/medical-transport-across-states/,Fixed,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.4 s,471,99,100,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,1.4 s,469,07/24/2024
https://www.personaldrivers.com/video-library/video-snowbird-transport/,Fixed,Issue,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,452,100,100,100,100,0.4 s,0.5 s,0.004,0 ms,0.4 s,1.1 s,451,07/24/2024
https://www.personaldrivers.com/privacy-policy/,Fixed,Fixed,100,100,100,97,0.4 s,0.4 s,0,0 ms,0.4 s,1.4 s,687,99,100,100,100,0.4 s,0.4 s,0.001,0 ms,0.4 s,1.4 s,687,07/24/2024
https://www.personaldrivers.com/about-us/contact-personal-drivers/,Fixed,Fixed,100,100,100,99,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,499,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,499,07/24/2024
https://www.personaldrivers.com/video-library/hire-a-driver-intro-video/,Fixed,Issue,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,449,100,100,100,100,0.4 s,0.4 s,0.004,0 ms,0.4 s,1.1 s,448,07/24/2024
https://www.personaldrivers.com/video-library/video-hire-personal-driver/,Fixed,Issue,100,100,100,100,0.3 s,0.4 s,0,0 ms,0.3 s,1.4 s,449,100,100,100,100,0.4 s,0.4 s,0.004,0 ms,0.3 s,1.4 s,448,07/24/2024
https://www.personaldrivers.com/faq/private-driver-faq/,Fixed,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,469,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,469,07/24/2024
https://www.personaldrivers.com/faq/personal-driver-faq/,Fixed,Fixed,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,1.5 s,484,98,100,100,100,0.6 s,0.7 s,0,0 ms,0.4 s,1.5 s,484,07/24/2024
https://www.personaldrivers.com/faq/road-trip-driver-faq/,Fixed,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,489,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,1.1 s,489,07/24/2024
https://www.personaldrivers.com/faq/long-distance-driver-faq/,Fixed,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.3 s,489,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,1.3 s,489,07/24/2024
https://www.personaldrivers.com/prices-and-services/private-driver/,Fixed,Issue,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,818,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,818,07/24/2024
https://www.personaldrivers.com/customer-experiences/,Fixed,Issue,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,585,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.4 s,1.1 s,592,07/24/2024
https://www.personaldrivers.com/about-us/vision-mission-principles/,Fixed,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,497,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,497,07/24/2024
https://www.personaldrivers.com/about-us/,Fixed,Fixed,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,474,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,474,07/24/2024
https://www.personaldrivers.com/reviews/,Fixed,Issue,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.5 s,401,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.5 s,400,07/24/2024
https://www.personaldrivers.com/driving-job-application/,Issue,Issue,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,741,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,742,07/24/2024
https://www.personaldrivers.com/sitemap/,Fixed,Fixed,100,100,100,94,0.4 s,0.5 s,0,0 ms,0.4 s,1.1 s,694,100,100,100,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,694,07/24/2024
https://www.personaldrivers.com/road-trip/tools/gas-calculator/,Fixed,Issue,100,100,95,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,501,100,100,95,100,0.4 s,0.4 s,0,0 ms,0.4 s,1.1 s,502,07/24/2024
