"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI","Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI","Date & Time"
https://theplantconcierge.com/blog/,90,100,100,100,0.5 s,0.7 s,0,420 ms,1.1 s,1.1 s,97,100,100,100,0.5 s,0.7 s,0,420 ms,1.1 s,1.1 s,08/29/2023
https://theplantconcierge.com/landscaping/landscaping-in-winter/,100,100,100,100,0.5 s,0.8 s,0,0 ms,0.6 s,0.6 s,100,100,100,100,0.5 s,0.7 s,0,0 ms,0.6 s,0.6 s,08/29/2023
https://theplantconcierge.com/landscaping/landscaping-trends/,89,100,100,100,0.3 s,0.6 s,0,450 ms,1.0 s,1.0 s,99,100,100,100,0.4 s,0.7 s,0,450 ms,1.0 s,1.0 s,08/29/2023
https://theplantconcierge.com/landscaping/lakewood-landscape/,96,100,100,100,0.7 s,0.9 s,0,210 ms,1.0 s,0.9 s,100,100,100,100,0.4 s,0.6 s,0,210 ms,1.0 s,0.9 s,08/29/2023
https://theplantconcierge.com/landscaping/vision-landscape-design/,100,100,100,100,0.4 s,0.6 s,0,10 ms,0.4 s,0.5 s,80,100,100,100,0.4 s,0.9 s,0,10 ms,0.4 s,0.5 s,08/29/2023
https://theplantconcierge.com/landscape-miantenance/lawn-maintenance-dallas/,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.5 s,100,100,100,100,0.4 s,0.6 s,0,0 ms,0.5 s,0.5 s,08/29/2023
https://theplantconcierge.com/dallas-irrigation-service/irrigation-system-maintenance/,99,100,100,100,0.4 s,0.7 s,0,130 ms,0.7 s,0.5 s,98,100,100,100,0.5 s,0.6 s,0,130 ms,0.7 s,0.5 s,08/29/2023
https://theplantconcierge.com/landscape-lighting/tips-for-landscape-lighting/,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.7 s,1.0 s,100,100,100,100,0.4 s,0.6 s,0,0 ms,0.7 s,1.0 s,08/29/2023
https://theplantconcierge.com/outdoor-kitchen/outdoor-kitchen-designs/,100,100,100,100,0.4 s,0.6 s,0,0 ms,0.4 s,0.4 s,89,100,100,100,0.4 s,0.8 s,0,0 ms,0.4 s,0.4 s,08/29/2023
https://theplantconcierge.com/landscape-lighting/landscape-lighting-ideas/,98,100,100,100,0.6 s,0.9 s,0,160 ms,0.9 s,1.0 s,100,100,100,100,0.3 s,0.6 s,0,160 ms,0.9 s,1.0 s,08/29/2023
https://theplantconcierge.com/organic-landscape/organic-landscape-solutions/,97,100,100,100,0.6 s,0.8 s,0,210 ms,0.9 s,0.7 s,100,100,100,100,0.5 s,0.8 s,0,210 ms,0.9 s,0.7 s,08/29/2023
https://theplantconcierge.com/landscaping/plant-walls/,85,100,100,100,0.5 s,0.8 s,0,590 ms,1.4 s,0.8 s,100,100,100,100,0.5 s,0.6 s,0,590 ms,1.4 s,0.8 s,08/29/2023
https://theplantconcierge.com/artificial-turf/artificial-turf-installers/,100,100,100,100,0.7 s,0.8 s,0,70 ms,0.8 s,0.8 s,96,100,100,100,0.6 s,0.8 s,0,70 ms,0.8 s,0.8 s,08/29/2023
https://theplantconcierge.com/organic-landscape/organic-landscaping/,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.6 s,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.5 s,0.6 s,08/29/2023
