"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI",MDOM_Size,"Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI",DDOM_Size,"Date & Time"
https://www.theperfectlawn.com/,95,100,100,100,0.4 s,0.6 s,0,270 ms,0.8 s,0.9 s,775,77,100,95,100,0.3 s,0.5 s,0.002,270 ms,0.8 s,0.9 s,806,03/11/2024
https://www.theperfectlawn.com/services/artificial-grass-maintenance/,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,0.6 s,453,99,100,100,100,0.2 s,0.3 s,0,0 ms,0.6 s,0.6 s,453,03/11/2024
https://www.theperfectlawn.com/services/putting-green-turf/,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.6 s,522,96,96,100,100,0.2 s,0.3 s,0,0 ms,0.5 s,0.6 s,522,03/11/2024
https://www.theperfectlawn.com/services/pet-turf/,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,0.6 s,550,99,100,100,100,0.2 s,0.3 s,0,0 ms,0.6 s,0.6 s,550,03/11/2024
https://www.theperfectlawn.com/about/privacy-policy/,100,100,100,100,0.3 s,0.4 s,0,70 ms,0.5 s,0.5 s,447,100,100,100,100,0.2 s,0.2 s,0,70 ms,0.5 s,0.5 s,447,03/11/2024
https://www.theperfectlawn.com/services/synthetic-grass-installation-dallas/,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.5 s,710,99,100,100,100,0.2 s,0.3 s,0,0 ms,0.5 s,0.5 s,710,03/11/2024
https://www.theperfectlawn.com/about/reviews/,98,100,100,100,0.4 s,0.6 s,0,150 ms,0.7 s,0.7 s,1017,96,100,100,100,0.2 s,0.3 s,0,150 ms,0.7 s,0.7 s,1017,03/11/2024
https://www.theperfectlawn.com/blog/sports-turf/,100,100,100,100,0.4 s,0.5 s,0,0 ms,0.5 s,0.5 s,467,99,100,100,100,0.2 s,0.3 s,0,0 ms,0.5 s,0.5 s,467,03/11/2024
https://www.theperfectlawn.com/blog/putting-green/,100,100,100,100,0.5 s,0.6 s,0,10 ms,0.6 s,0.6 s,483,100,100,100,100,0.2 s,0.2 s,0,10 ms,0.6 s,0.6 s,483,03/11/2024
https://www.theperfectlawn.com/blog/artificial-grass/,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,0.6 s,579,99,100,100,100,0.2 s,0.4 s,0,0 ms,0.6 s,0.6 s,579,03/11/2024
