"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI","Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI","Date & Time"
https://www.staging.professionaldrivers.com/blog/,98,88,100,85,1.0 s,1.3 s,0,140 ms,3.2 s,2.5 s,80,89,100,82,0.9 s,1.8 s,0.017,140 ms,3.2 s,2.5 s,04/27/2023
https://www.staging.professionaldrivers.com/hire-a-personal-driver/,93,89,100,76,0.8 s,1.3 s,0,320 ms,3.0 s,2.2 s,88,89,100,73,0.8 s,1.3 s,0.016,320 ms,3.0 s,2.2 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/ship-a-car/how-much-does-it-cost-to-ship-a-car/,96,89,100,76,0.9 s,1.3 s,0,210 ms,2.9 s,2.5 s,78,89,100,73,0.8 s,1.4 s,0.016,210 ms,2.9 s,2.5 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/ship-a-car/ship-car-cross-country/,99,89,100,75,0.8 s,1.2 s,0,90 ms,2.7 s,2.6 s,80,89,100,73,0.8 s,1.3 s,0.016,90 ms,2.7 s,2.6 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/snowbird-car-transport/what-is-snowbird-auto-transport-service/,96,89,100,76,0.8 s,1.2 s,0,210 ms,2.8 s,2.3 s,82,89,100,73,0.9 s,1.4 s,0.016,210 ms,2.8 s,2.3 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/snowbird-car-transport/best-florida-snowbirds-destinations/,94,89,100,75,0.9 s,1.2 s,0,260 ms,3.1 s,2.8 s,84,89,100,73,0.9 s,1.4 s,0.016,260 ms,3.1 s,2.8 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/snowbird-car-transport/5-best-benefits-snowbird-auto-transport/,98,89,100,76,0.9 s,1.5 s,0,130 ms,2.8 s,2.9 s,78,89,100,73,0.9 s,1.5 s,0.016,130 ms,2.8 s,2.9 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/pet-shipping/pet-relocation-service/,94,89,100,76,0.9 s,1.4 s,0,270 ms,2.9 s,3.1 s,68,89,92,73,0.9 s,1.3 s,0.016,270 ms,2.9 s,3.1 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/pet-shipping/personalized-safe-pet-transport-service/,92,89,100,76,1.1 s,1.8 s,0,270 ms,3.1 s,3.8 s,75,89,100,73,1.0 s,1.5 s,0.016,270 ms,3.1 s,3.8 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/personal-driver/book-a-driver-service-what-why-and-how/,89,89,100,75,1.7 s,2.1 s,0,340 ms,3.2 s,3.5 s,77,89,100,73,1.0 s,1.4 s,0.016,340 ms,3.2 s,3.5 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/personal-driver/travel-doesnt-have-to-be-scary-with-professional-drivers/,99,89,100,85,0.8 s,1.5 s,0,90 ms,2.6 s,2.8 s,83,89,100,82,0.8 s,1.3 s,0.016,90 ms,2.6 s,2.8 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/rented-truck-driver/diy-move-tips/,99,89,100,75,0.8 s,1.3 s,0,120 ms,2.2 s,2.5 s,76,89,100,73,1.0 s,2.3 s,0.016,120 ms,2.2 s,2.5 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/car-transport-service/rental-car-shortage-solution/,90,89,92,76,1.0 s,1.3 s,0,360 ms,3.7 s,2.7 s,63,89,92,73,1.0 s,1.7 s,0.016,360 ms,3.7 s,2.7 s,04/27/2023
https://www.staging.professionaldrivers.com/blog/car-transport-service/nationwide-car-transport-services/,93,89,100,76,1.2 s,1.6 s,0,260 ms,3.3 s,3.2 s,74,89,100,73,1.1 s,1.9 s,0.016,260 ms,3.3 s,3.2 s,04/27/2023
