"Url Tested",Mobile_Diagnostics,Desktop_Diagnostics,"Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI",MDOM_Size,"Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI",DDOM_Size,"Date & Time"
https://www.personaldrivers.com/blog/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,2.3 s,657,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.6 s,2.3 s,659,07/30/2024
https://www.personaldrivers.com/hire-a-driver/ultimate-luxury-road-trips/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.7 s,546,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.7 s,546,07/30/2024
https://www.personaldrivers.com/rental-truck-driver/rental-truck-contract/,Fixed,Fixed,100,100,100,99,0.8 s,0.8 s,0,0 ms,0.8 s,0.8 s,736,99,100,100,100,0.6 s,0.6 s,0,0 ms,0.8 s,0.8 s,736,07/30/2024
https://www.personaldrivers.com/long-distance-driver/hire-a-long-distance-driver-cost/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,1.1 s,591,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,1.1 s,591,07/30/2024
https://www.personaldrivers.com/personal-driver/ultimate-guide-to-personal-driver-costs/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,1.1 s,636,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,1.1 s,636,07/30/2024
https://www.personaldrivers.com/hire-a-driver/how-much-does-it-cost-to-hire-someone-to-drive-you-around/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.8 s,612,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.8 s,612,07/30/2024
https://www.personaldrivers.com/rental-truck-driver/professional-rental-truck-driver-best-for-long-distance-move/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,1.2 s,523,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.5 s,1.2 s,523,07/30/2024
https://www.personaldrivers.com/personal-driver/5-reasons-hiring-a-personal-driver/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,518,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.6 s,0.7 s,518,07/30/2024
https://www.personaldrivers.com/car-delivery/why-not-drive-car-for-vehicle-relocation/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.8 s,510,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,0.8 s,510,07/30/2024
https://www.personaldrivers.com/rv-driver/rv-driver-enhances-rv-adventure/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,514,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,514,07/30/2024
https://www.personaldrivers.com/rental-truck-driver/hire-a-moving-truck-driver-to-simplify-long-distance-diy-move/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,527,100,100,100,100,0.6 s,0.7 s,0,0 ms,0.6 s,0.7 s,527,07/30/2024
https://www.personaldrivers.com/personal-driver/plan-perfect-road-trip-with-personal-driver/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,528,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,528,07/30/2024
https://www.personaldrivers.com/hire-a-driver/top-10-benefits-of-hire-a-driver-service/,Fixed,Fixed,100,100,100,100,0.8 s,0.8 s,0,0 ms,0.8 s,0.8 s,541,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.8 s,0.8 s,541,07/30/2024
https://www.personaldrivers.com/road-trip-driver/safe-and-stress-free-family-road-trip-with-road-trip-driver/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,524,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,524,07/30/2024
https://www.personaldrivers.com/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.9 s,701,100,100,100,100,0.6 s,0.6 s,0.006,0 ms,0.6 s,0.9 s,702,07/30/2024
https://www.personaldrivers.com/driving-job-application/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.8 s,738,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.8 s,739,07/30/2024
https://www.personaldrivers.com/prices-and-services/rv-driver/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,732,100,100,100,100,0.6 s,0.7 s,0,0 ms,0.6 s,0.7 s,732,07/30/2024
https://www.personaldrivers.com/video-library/hire-a-driver-intro-video/,Fixed,Fixed,100,100,100,100,0.5 s,0.5 s,0,0 ms,0.5 s,0.6 s,454,100,100,100,100,0.6 s,0.6 s,0.004,0 ms,0.5 s,0.6 s,454,07/30/2024
https://www.personaldrivers.com/customer-experiences/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,587,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,0.7 s,594,07/30/2024
https://www.personaldrivers.com/prices-and-services/private-driver/,Fixed,Fixed,100,96,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,1.0 s,744,100,96,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,1.0 s,744,07/30/2024
https://www.personaldrivers.com/prices-and-services/road-trip-driver/,Fixed,Fixed,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.6 s,1.1 s,764,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,1.1 s,764,07/30/2024
https://www.personaldrivers.com/get-moving-truck-driver-quote/,Fixed,Fixed,100,100,100,99,0.6 s,0.6 s,0,0 ms,0.6 s,1.1 s,784,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.6 s,1.1 s,785,07/30/2024
https://www.personaldrivers.com/get-snowbird-transport-quote/,Fixed,Fixed,100,100,100,99,0.5 s,0.5 s,0,0 ms,0.5 s,1.0 s,784,100,100,100,100,0.6 s,0.6 s,0,0 ms,0.5 s,1.0 s,785,07/30/2024
https://www.personaldrivers.com/get-rv-driver-quote/,Fixed,Fixed,100,100,100,99,0.5 s,0.5 s,0,0 ms,0.5 s,0.7 s,784,100,100,100,100,0.5 s,0.6 s,0,0 ms,0.5 s,0.7 s,785,07/30/2024
