"Url Tested","Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI","Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI","Date & Time"
https://www.professionaldrivers.com/blog/,98,100,100,100,0.8 s,0.8 s,0,120 ms,1.8 s,3.1 s,99,100,100,100,0.7 s,0.7 s,0.001,120 ms,1.8 s,3.1 s,07/09/2023
https://www.professionaldrivers.com/,98,100,100,100,0.3 s,0.6 s,0,160 ms,1.5 s,0.5 s,98,100,100,100,0.4 s,1.0 s,0.026,160 ms,1.5 s,0.5 s,07/09/2023
https://www.professionaldrivers.com/about-us/reviews/,99,100,100,100,0.4 s,0.7 s,0,90 ms,1.4 s,0.5 s,99,100,100,100,0.6 s,0.7 s,0,90 ms,1.4 s,0.5 s,07/09/2023
https://www.professionaldrivers.com/get-a-quote/,99,100,100,100,0.3 s,0.6 s,0,110 ms,1.3 s,0.5 s,96,100,100,100,0.4 s,0.6 s,0.006,110 ms,1.3 s,0.5 s,07/09/2023
https://www.professionaldrivers.com/services/hire-a-driver/,99,100,100,100,0.4 s,0.6 s,0,140 ms,1.5 s,0.5 s,99,100,100,100,0.4 s,0.6 s,0,140 ms,1.5 s,0.5 s,07/09/2023
https://www.professionaldrivers.com/faq/,100,100,100,100,0.4 s,0.6 s,0,80 ms,1.4 s,0.5 s,99,100,100,100,0.4 s,0.6 s,0.016,80 ms,1.4 s,0.5 s,07/09/2023
https://www.professionaldrivers.com/services/,99,100,100,100,0.6 s,0.7 s,0,120 ms,1.7 s,0.8 s,97,100,100,100,0.9 s,1.0 s,0.001,120 ms,1.7 s,0.8 s,07/09/2023
https://www.professionaldrivers.com/services/student-car-delivery/,99,100,100,100,0.9 s,1.0 s,0,110 ms,1.8 s,0.9 s,97,100,100,100,1.0 s,1.1 s,0,110 ms,1.8 s,0.9 s,07/09/2023
https://www.professionaldrivers.com/services/snowbird-auto-transport/,99,100,100,100,0.3 s,0.6 s,0,120 ms,1.4 s,0.4 s,100,100,100,100,0.3 s,0.6 s,0.004,120 ms,1.4 s,0.4 s,07/09/2023
https://www.professionaldrivers.com/services/vehicle-relocation/,100,100,100,100,0.3 s,0.6 s,0.002,80 ms,1.3 s,0.5 s,99,100,100,100,0.4 s,0.6 s,0.023,80 ms,1.3 s,0.5 s,07/09/2023
https://www.professionaldrivers.com/services/personal-driver/,100,100,100,100,0.4 s,0.6 s,0,50 ms,1.3 s,0.6 s,99,100,100,100,0.6 s,0.6 s,0,50 ms,1.3 s,0.6 s,07/09/2023
https://www.professionaldrivers.com/services/military-pov-move/,100,100,100,100,0.9 s,1.0 s,0,70 ms,1.8 s,0.9 s,96,100,100,100,0.9 s,1.0 s,0,70 ms,1.8 s,0.9 s,07/09/2023
https://www.professionaldrivers.com/about-us/contact-us/,100,100,100,100,0.6 s,0.6 s,0,80 ms,1.3 s,0.6 s,99,100,100,100,0.3 s,0.6 s,0.023,80 ms,1.3 s,0.6 s,07/09/2023
https://www.professionaldrivers.com/about-us/,100,100,100,100,1.1 s,1.1 s,0,70 ms,2.0 s,1.1 s,95,100,100,100,0.9 s,1.3 s,0,70 ms,2.0 s,1.1 s,07/09/2023
https://www.professionaldrivers.com/services/rental-truck-driver/,100,100,100,99,0.8 s,0.9 s,0,60 ms,1.7 s,0.9 s,98,100,100,100,0.8 s,1.0 s,0,60 ms,1.7 s,0.9 s,07/09/2023
https://www.professionaldrivers.com/services/car-transport/,100,100,100,99,0.6 s,0.7 s,0,90 ms,1.5 s,0.7 s,94,100,100,100,1.1 s,1.2 s,0,90 ms,1.5 s,0.7 s,07/09/2023
